,brand,model,registration_year,fuel_type,seats,rto_state,transmission_type,ownership,engine(cc),kms_driven,engine_power(bhp),mileage(kmpl),has_parking_sensors,has_automatic_climate_control,has_rear_ac_vents,has_central_locking,has_air_purifier,vehicle_price(lakhs),new_vehicle_price(lakhs)
4592,Maruti,Alto,2015,Petrol,5 Seats,Maharashtra,Manual,Second Owner,998,90000,67.064,23.311,0,0,0,0,0,2.5,4.7
4593,Mahindra,Bolero,2024,Diesel,7 Seats,Karnataka,Manual,First Owner,1493,30000,74.96,16.0,1,0,0,0,0,11.2,12.58
4594,Tata,Yodha,2022,Diesel,2 Seats,Unknown,Manual,First Owner,2956,78000,85.0,13.0,0,0,0,0,0,6.0,8.29
4595,Kia,Sonet,2024,Petrol,5 Seats,Telangana,Automatic,First Owner,998,10000,118.35,18.2,1,1,1,0,0,13.0,14.64
4596,BMW,3 Series,2013,Diesel,5 Seats,Maharashtra,Automatic,Fourth Owner,1995,120000,184.0,16.221,0,0,0,0,0,7.5,43.28
4597,Hyundai,i20,2018,Diesel,5 Seats,Maharashtra,Manual,First Owner,1396,120000,88.73,22.54,0,0,1,0,0,5.4,8.7
4598,Maruti,Wagon,2012,Petrol,5 Seats,Telangana,Manual,First Owner,998,71364,67.1,18.9,0,0,0,1,0,2.0,4.51
4599,Renault,Triber,2022,Petrol,7 Seats,Karnataka,Manual,First Owner,999,57000,71.01,20.0,1,0,1,0,0,7.0,10.01
4600,Tata,Harrier,2020,Diesel,5 Seats,Telangana,Automatic,First Owner,1956,60000,167.63,17.0,0,1,0,0,0,21.5,26.09
4601,Hyundai,Santro,2008,Petrol,5 Seats,Telangana,Manual,First Owner,1086,101123,62.1,17.92,0,0,0,1,0,1.35,4.85
4602,Hyundai,i20,2016,Diesel,5 Seats,Telangana,Manual,First Owner,1396,102000,88.317,22.282,0,0,0,0,0,4.95,8.58
4603,Honda,Amaze,2019,Petrol,5 Seats,Telangana,Automatic,First Owner,1199,40000,88.76,19.0,1,1,0,0,0,6.5,10.29
4604,Hyundai,Verna,2023,Petrol,5 Seats,Telangana,Manual,First Owner,1497,40000,113.18,17.7,0,1,0,0,0,13.75,16.28
4605,Hyundai,Tucson,2023,Petrol,5 Seats,Telangana,Automatic,First Owner,1999,30000,153.81,13.0,0,1,0,0,0,25.0,37.8
4606,Ford,Aspire,2016,Diesel,5 Seats,Telangana,Manual,First Owner,1498,73898,99.0,25.83,0,1,0,0,0,4.25,9.23
4607,Maruti,S Cross,2018,Diesel,5 Seats,Telangana,Manual,First Owner,1248,76000,88.5,25.1,1,1,0,0,1,6.9,12.82
4608,Nissan,Magnite,2023,Petrol,5 Seats,Telangana,Manual,First Owner,999,20000,71.02,18.75,1,0,0,0,0,6.0,7.12
4609,Hyundai,Alcazar,2024,Diesel,6 Seats,Other/Regional Code,Automatic,First Owner,1493,10000,113.98,23.8,0,1,0,0,1,21.0,25.78
4610,Ford,Endeavour,2021,Diesel,7 Seats,Telangana,Automatic,First Owner,1996,180000,167.62,12.4,0,1,0,0,1,24.0,44.01
4611,Mahindra,XUV,2024,Petrol,5 Seats,Telangana,Automatic,First Owner,1197,20000,109.96,17.96,1,0,1,0,0,11.6,12.94
4612,Mercedes Benz,E-Class,2019,Diesel,5 Seats,Telangana,Automatic,First Owner,1950,80000,185.684,14.823,0,0,0,0,0,33.0,95.11
4613,Maruti,Brezza,2024,Petrol,5 Seats,Telangana,Manual,First Owner,1462,30000,101.64,17.38,1,1,1,0,0,9.7,11.59
4614,MG,Astor,2024,Petrol,5 Seats,Telangana,Manual,First Owner,1498,10000,112.331,16.087,0,0,0,0,0,12.5,15.79
4615,Toyota,Hyryder,2023,Petrol,5 Seats,Telangana,Manual,First Owner,1462,30000,101.64,21.12,1,1,1,0,0,13.33,13.33
4616,Hyundai,Verna,2007,Diesel,5 Seats,Andhra Pradesh,Manual,Third Owner,1493,100000,99.021,18.1,0,0,0,0,0,1.3,9.37
4617,Maruti,Swift,2016,Petrol,5 Seats,Andhra Pradesh,Manual,First Owner,1197,90000,81.8,21.21,0,0,0,0,0,5.2,7.41
4618,Nissan,Magnite,2021,Petrol,5 Seats,Telangana,Manual,First Owner,999,60000,70.316,19.361,0,0,0,0,0,5.5,9.25
4619,Hyundai,Creta,2024,Petrol,5 Seats,Telangana,Automatic,First Owner,1482,20000,157.57,18.4,0,1,0,0,0,21.2,25.56
4620,Toyota,Corolla,2008,Petrol,5 Seats,Telangana,Automatic,Second Owner,1794,90000,148.758,11.3,0,1,0,0,0,2.9,14.37
4621,Skoda,Kushaq,2024,Petrol,5 Seats,Rajasthan,Manual,First Owner,999,20000,112.973,18.212,0,0,0,0,0,17.0,20.22
4622,MG,Comet,2023,Electric,4 Seats,Telangana,Automatic,First Owner,0,50000,41.42,0.0,1,0,0,0,0,7.81,8.22
4623,MG,Hector,2021,Petrol,5 Seats,Rajasthan,Automatic,First Owner,1451,30000,141.0,9.0,0,0,0,0,0,12.5,20.77
4624,Mahindra,XUV500,2020,Diesel,7 Seats,Telangana,Manual,First Owner,2179,100000,152.293,15.422,0,0,0,0,0,9.0,17.02
4625,Tata,Hexa,2017,Diesel,7 Seats,Telangana,Manual,Second Owner,2179,70000,168.521,13.478,0,0,0,0,0,8.5,21.97
4626,Volkswagen,Vento,2012,Diesel,5 Seats,Andhra Pradesh,Manual,First Owner,1598,160000,103.6,20.554,0,0,0,0,0,2.2,11.28
4627,Kia,Seltos,2022,Petrol,5 Seats,Andhra Pradesh,Manual,First Owner,1497,50000,113.737,17.394,0,0,0,0,0,13.1,16.24
4628,Tata,Nexon,2023,Petrol,5 Seats,Telangana,Automatic,First Owner,1199,10000,85.645,19.667,0,0,0,0,0,13.9,15.87
4629,Kia,Seltos,2023,Diesel,5 Seats,Telangana,Manual,First Owner,1493,80000,113.338,19.473,0,0,0,0,0,14.0,20.3
4630,Honda,Amaze,2023,Petrol,5 Seats,Andhra Pradesh,Manual,First Owner,1199,20000,88.5,18.6,1,1,0,0,0,7.5,10.52
4631,Toyota,Hyryder,2024,CNG,5 Seats,Maharashtra,Manual,First Owner,1462,20000,86.63,26.6,0,1,0,0,1,16.0,19.23
4632,Tata,Nexon,2024,Electric,5 Seats,Andhra Pradesh,Automatic,First Owner,0,30000,143.0,0.0,1,1,1,0,1,17.0,17.14
4633,Mahindra,XUV,2025,Petrol,5 Seats,Maharashtra,Manual,First Owner,1197,10000,128.73,20.1,0,1,0,0,0,15.5,17.19
4634,Kia,Seltos,2021,Petrol,5 Seats,Maharashtra,Automatic,First Owner,1497,20000,113.42,16.8,0,1,0,0,1,14.0,18.14
4635,Maruti,Wagon,2012,CNG,5 Seats,Maharashtra,Manual,Second Owner,998,100000,58.2,26.2,0,0,0,1,0,2.3,4.85
4636,Maruti,Zen,2006,Petrol,5 Seats,Maharashtra,Manual,Fourth Owner,993,70000,62.81,17.3,0,0,0,1,0,0.9,3.97
4637,Maruti,Wagon,2016,Petrol,5 Seats,Unknown,Manual,Second Owner,998,80000,67.04,20.51,0,0,0,1,0,3.5,4.58
4638,Datsun,RediGO,2018,Petrol,5 Seats,Unknown,Manual,Second Owner,999,40000,67.0,22.5,0,0,0,1,0,2.3,4.54
4639,Maruti,Wagon,2021,CNG,5 Seats,Maharashtra,Manual,First Owner,998,70000,58.33,32.52,0,0,0,0,0,5.6,6.85
4640,Hyundai,i20,2011,Petrol,5 Seats,Maharashtra,Manual,Second Owner,1197,120000,80.014,17.0,0,0,0,1,0,2.6,6.87
4641,Maruti,Celerio,2015,CNG,5 Seats,Maharashtra,Manual,First Owner,998,80000,58.2,31.79,0,0,0,1,0,3.5,5.64
4642,Mahindra,Bolero,2022,Diesel,7 Seats,Maharashtra,Manual,First Owner,1493,150000,100.0,17.29,1,0,0,0,0,8.75,13.42
4643,Honda,City,2015,Petrol,5 Seats,Maharashtra,Automatic,First Owner,1497,120000,117.3,18.0,1,1,1,0,0,4.51,13.57
4644,Hyundai,i20,2015,Petrol,5 Seats,Maharashtra,Manual,Third Owner,1197,70000,82.17,18.44,0,0,0,0,0,3.7,7.7
4645,Maruti,Wagon,2016,CNG,5 Seats,Maharashtra,Manual,Second Owner,998,100000,58.16,26.6,0,0,0,1,0,2.9,5.4
4646,Mahindra,XUV500,2014,Diesel,7 Seats,Maharashtra,Manual,Second Owner,2179,160000,140.0,15.1,0,1,0,0,1,4.6,18.18
4647,Tata,Nexon,2022,Petrol,5 Seats,Maharashtra,Manual,First Owner,1199,20000,118.35,17.33,1,1,1,0,0,8.3,12.37
4648,Honda,City,2012,Petrol,5 Seats,Maharashtra,Automatic,Second Owner,1497,80000,119.126,17.596,0,0,0,0,0,2.75,11.45
4649,Mahindra,XUV500,2017,Diesel,7 Seats,Maharashtra,Automatic,First Owner,2179,150000,140.078,15.927,0,0,0,0,0,8.0,21.35
4650,Hyundai,Alcazar,2021,Diesel,6 Seats,Maharashtra,Automatic,First Owner,1493,60000,113.98,18.1,0,1,0,0,1,16.5,24.96
4651,Maruti,Swift,2015,Diesel,5 Seats,Maharashtra,Manual,Second Owner,1248,120000,74.0,25.2,0,0,0,0,0,4.2,7.24
4652,Honda,City,2015,Petrol,5 Seats,Maharashtra,Manual,Second Owner,1497,61000,119.773,17.993,0,0,0,0,0,4.39,10.33
4653,Hyundai,Creta,2020,Diesel,5 Seats,Gujarat,Automatic,First Owner,1582,92000,139.218,17.679,0,0,0,0,0,13.45,17.74
4654,Toyota,Innova,2013,Diesel,7 Seats,Maharashtra,Manual,First Owner,2494,107000,109.816,13.93,0,0,0,0,0,7.95,16.48
4655,Hyundai,Creta,2017,Petrol,5 Seats,Maharashtra,Automatic,First Owner,1591,58000,122.405,15.18,0,0,0,0,0,7.9,15.54
4656,Hyundai,Elantra,2014,Petrol,5 Seats,Maharashtra,Automatic,First Owner,1797,89000,144.021,15.626,0,0,0,0,0,5.75,18.25
4657,Toyota,Innova,2014,Diesel,7 Seats,Maharashtra,Manual,First Owner,2494,97000,109.27,14.368,0,0,0,0,0,9.25,17.86
4658,Mahindra,Scorpio,2013,Diesel,9 Seats,Unknown,Manual,First Owner,2179,52000,120.0,12.05,0,0,1,0,0,2.0,10.52
4659,Renault,KWID,2016,Petrol,5 Seats,Unknown,Manual,First Owner,799,62000,53.3,25.17,0,0,0,1,0,2.5,4.24
4660,Maruti,Ciaz,2018,Diesel,5 Seats,Maharashtra,Manual,Second Owner,1248,65000,88.5,27.101,0,0,0,0,0,6.5,10.62
4661,Maruti,Vitara,2017,Diesel,5 Seats,Maharashtra,Manual,Second Owner,1248,128000,88.5,24.3,1,0,0,0,1,6.33,9.9
4662,Tata,Altroz,2023,Diesel,5 Seats,Unknown,Manual,First Owner,1497,68000,88.77,23.64,0,1,1,0,0,9.5,10.67
4663,Maruti,Wagon,2021,CNG,5 Seats,Maharashtra,Manual,First Owner,998,110000,58.33,32.52,0,0,0,0,0,4.95,6.91
4664,Toyota,Innova,2010,Diesel,8 Seats,Maharashtra,Manual,Second Owner,2494,115000,106.28,12.8,0,0,1,0,0,4.65,13.3
4665,Hyundai,Grand,2020,Petrol,5 Seats,West Bengal,Manual,First Owner,1197,13000,81.86,20.7,0,1,1,0,0,5.5,8.24
4666,Hyundai,EON,2011,Petrol,5 Seats,West Bengal,Manual,Third Owner,814,60000,55.2,21.1,0,0,0,1,0,1.1,4.02
4667,Hyundai,i20,2017,Diesel,5 Seats,West Bengal,Manual,First Owner,1396,99000,88.73,21.19,0,1,1,0,0,4.5,10.32
4668,Tata,Nexon,2019,Petrol,5 Seats,Maharashtra,Automatic,First Owner,1198,51000,108.5,17.0,1,1,1,0,0,7.49,11.91
4669,Maruti,Vitara,2019,Diesel,5 Seats,Maharashtra,Automatic,First Owner,1248,72000,88.5,24.3,1,1,0,0,1,8.95,11.21
4670,MG,Hector,2024,Petrol,7 Seats,Chhattisgarh,Automatic,First Owner,1451,20000,141.04,12.34,0,1,0,0,1,15.0,26.33
4671,Mahindra,Scorpio,2013,Diesel,8 Seats,West Bengal,Manual,First Owner,2523,70000,75.0,14.0,0,0,1,0,0,3.0,9.71
4672,Maruti,Ertiga,2021,Petrol,7 Seats,Chhattisgarh,Manual,First Owner,1462,50000,103.26,19.01,1,0,1,0,0,9.0,10.26
4673,Hyundai,i20,2017,Petrol,5 Seats,West Bengal,Manual,Second Owner,1197,90000,81.83,18.6,0,1,1,0,0,4.1,8.24
4674,Maruti,Ignis,2017,Petrol,5 Seats,Chhattisgarh,Manual,First Owner,1197,40000,82.495,21.21,0,0,0,0,0,5.0,6.3
4675,Maruti,Baleno,2019,Petrol,5 Seats,Chhattisgarh,Manual,First Owner,1197,60000,82.495,21.232,0,0,0,0,0,6.0,8.0
4676,Skoda,Superb,2016,Petrol,5 Seats,Jharkhand,Automatic,First Owner,1798,60000,162.714,14.61,0,0,0,0,0,15.0,30.12
4677,Toyota,Innova,2021,Diesel,7 Seats,Chhattisgarh,Manual,First Owner,2393,100000,184.462,14.469,0,0,0,0,0,20.51,22.24
4678,Tata,Harrier,2022,Diesel,5 Seats,Chhattisgarh,Manual,First Owner,1956,120000,177.88,15.343,0,0,0,0,0,13.99,24.76
4679,Hyundai,Grand,2020,Petrol,5 Seats,Chhattisgarh,Manual,First Owner,1197,40000,81.86,20.7,0,1,1,0,0,4.0,7.98
4680,Hyundai,EON,2014,LPG,5 Seats,Unknown,Manual,First Owner,814,50000,55.2,16.88,0,0,0,0,0,2.0,4.74
4681,Hyundai,Verna,2014,Diesel,5 Seats,Unknown,Manual,Second Owner,1582,184000,126.32,22.32,1,1,0,0,0,4.0,12.39
4682,Maruti,XL6,2022,Petrol,6 Seats,Chhattisgarh,Manual,First Owner,1462,38000,103.2,19.01,1,1,1,0,0,11.0,12.52
4683,Mahindra,XUV300,2020,Petrol,5 Seats,Chhattisgarh,Manual,First Owner,1197,60000,108.62,16.82,0,1,0,0,0,7.0,14.66
4684,Tata,Tiago,2021,Petrol,5 Seats,Chhattisgarh,Manual,First Owner,1199,175000,84.82,20.09,0,0,0,1,0,4.5,6.7
4685,Mahindra,XUV500,2016,Diesel,7 Seats,Chhattisgarh,Manual,First Owner,2179,190454,140.0,16.0,0,1,0,0,1,7.0,19.54
4686,Maruti,Swift,2018,Petrol,5 Seats,Unknown,Manual,First Owner,1197,60000,81.8,22.0,0,0,0,1,0,5.4,7.1
4687,Tata,Nexon,2024,CNG,5 Seats,Chhattisgarh,Manual,First Owner,1199,24000,99.0,17.44,0,1,0,0,0,11.0,14.09
4688,Renault,Scala,2013,Diesel,5 Seats,Chhattisgarh,Manual,First Owner,1461,115000,84.8,21.64,0,1,1,0,0,5.0,10.57
4689,Hyundai,Venue,2021,Petrol,5 Seats,Chhattisgarh,Manual,First Owner,1197,28000,81.86,17.52,1,0,1,0,0,6.5,9.11
4690,Mahindra,Bolero,2010,Diesel,7 Seats,Unknown,Manual,First Owner,2523,135000,68.138,13.6,0,0,0,0,0,1.7,7.25
4691,Hyundai,i20,2020,Petrol,5 Seats,Chhattisgarh,Manual,First Owner,1197,70000,82.315,18.479,0,0,0,0,0,6.0,8.6
4692,Mahindra,Bolero,2013,Diesel,7 Seats,Chhattisgarh,Manual,First Owner,2523,135000,62.1,15.96,0,0,0,0,0,3.0,10.69
4693,Honda,Mobilio,2015,Diesel,7 Seats,Punjab,Manual,First Owner,1498,80000,98.6,24.2,0,0,1,0,0,4.1,11.16
4694,Maruti,Baleno,2019,Petrol,5 Seats,Chhattisgarh,Manual,First Owner,1197,30000,83.1,21.4,0,1,0,0,0,6.0,8.0
4695,Maruti,Ritz,2011,Petrol,5 Seats,Punjab,Manual,Third Owner,1197,70000,85.8,18.5,0,0,0,1,0,1.5,5.74
4696,Renault,KWID,2020,Petrol,5 Seats,Chhattisgarh,Manual,First Owner,999,20000,69.635,19.697,0,0,0,0,0,5.0,5.19
4697,Maruti,Wagon,2009,Petrol,5 Seats,Chhattisgarh,Manual,Third Owner,1061,90000,68.709,18.891,0,0,0,0,0,1.25,4.18
4698,Maruti,Swift,2024,Petrol,5 Seats,Other/Regional Code,Manual,First Owner,1197,20000,82.921,21.727,0,0,0,0,0,7.2,8.41
4699,Hyundai,Creta,2017,Diesel,5 Seats,Chhattisgarh,Manual,Third Owner,1396,100000,88.281,21.879,0,0,0,0,0,7.51,11.48
4700,Hyundai,Creta,2019,Petrol,5 Seats,Chhattisgarh,Manual,First Owner,1591,45000,122.736,15.981,0,0,0,0,0,9.0,14.42
4701,Renault,KWID,2019,Petrol,5 Seats,Chhattisgarh,Manual,First Owner,999,30000,67.0,23.01,0,0,0,1,0,4.0,5.19
4702,Mahindra,XUV500,2012,Diesel,7 Seats,Chhattisgarh,Manual,Third Owner,2179,170000,140.0,15.1,0,1,0,0,1,5.25,17.58
4703,Tata,Safari,2017,Diesel,7 Seats,Chhattisgarh,Manual,Second Owner,2179,70000,147.94,14.1,0,0,0,0,1,6.0,15.37
4704,MG,Hector,2023,Petrol,5 Seats,Chhattisgarh,Automatic,First Owner,1451,10000,141.0,12.34,0,1,0,0,1,18.0,25.44
4705,Hyundai,Creta,2022,Diesel,5 Seats,Chhattisgarh,Manual,First Owner,1493,60000,113.98,18.725,0,0,0,0,0,11.5,15.3
4706,Hyundai,Creta,2015,Diesel,5 Seats,Chhattisgarh,Manual,First Owner,1582,80000,126.2,19.67,0,1,0,0,1,9.5,17.12
4707,Hyundai,Venue,2023,Petrol,5 Seats,Other/Regional Code,Manual,First Owner,1197,20000,82.0,20.36,1,0,1,0,0,9.0,10.67
4708,Renault,KWID,2019,Petrol,5 Seats,Chhattisgarh,Manual,First Owner,999,40000,67.0,23.01,0,0,0,1,0,3.2,5.19
4709,Honda,City,2009,Petrol,5 Seats,Chhattisgarh,Manual,Third Owner,1497,150000,113.142,17.0,0,0,0,0,0,2.85,9.66
4710,Tata,Indica,2012,Diesel,5 Seats,Chhattisgarh,Manual,First Owner,1396,33000,69.0,25.0,0,0,0,1,0,1.2,6.44
4711,Maruti,Swift,2022,Petrol,5 Seats,Chhattisgarh,Manual,First Owner,1197,80000,88.5,22.41,1,1,1,0,0,6.3,9.35
4712,Tata,Harrier,2020,Diesel,5 Seats,Chhattisgarh,Manual,Second Owner,1956,40000,138.1,17.0,0,1,0,0,0,11.0,20.37
4713,Citroen,eC3,2023,Electric,5 Seats,Chhattisgarh,Automatic,First Owner,0,50000,56.21,0.0,1,0,0,0,0,10.0,14.36
4714,Fiat,Linea,2016,Diesel,5 Seats,Chhattisgarh,Manual,First Owner,1248,120000,91.7,20.4,0,0,1,0,0,2.25,10.6
4715,Hyundai,EON,2017,Petrol,5 Seats,Chhattisgarh,Manual,Second Owner,814,60000,55.2,21.1,0,0,0,0,0,2.45,4.51
4716,BMW,5 Series,2017,Diesel,5 Seats,Chhattisgarh,Automatic,First Owner,1995,80000,191.969,16.22,0,0,0,0,0,22.22,62.26
4717,Hyundai,i10,2011,Petrol,5 Seats,Chhattisgarh,Manual,Second Owner,1086,100000,68.05,19.81,0,0,0,0,0,1.85,5.24
4718,Hyundai,Creta,2019,Diesel,5 Seats,Chhattisgarh,Manual,First Owner,1396,100000,88.284,21.998,0,0,0,0,0,8.1,11.49
4719,Maruti,Ciaz,2016,Petrol,5 Seats,Madhya Pradesh,Manual,First Owner,1373,50000,91.1,20.73,1,1,1,0,0,5.3,11.3
4720,Mahindra,Bolero,2022,Diesel,7 Seats,Chhattisgarh,Manual,First Owner,1493,104000,74.96,16.0,1,0,0,0,0,8.7,11.49
4721,Hyundai,i20,2023,Petrol,5 Seats,Chhattisgarh,Manual,First Owner,1197,40000,81.8,21.0,0,1,1,0,0,8.0,10.45
4722,Honda,City,2017,Petrol,5 Seats,Gujarat,Manual,First Owner,1497,90000,117.3,17.8,1,1,1,0,0,6.6,11.98
4723,Tata,Hexa,2017,Diesel,7 Seats,Chhattisgarh,Automatic,First Owner,2179,150000,153.86,13.725,0,1,1,0,0,7.0,22.1
4724,Maruti,Ertiga,2014,Diesel,7 Seats,Chhattisgarh,Manual,Third Owner,1248,98000,88.76,20.77,0,0,1,0,0,5.0,9.86
4725,Maruti,Vitara,2018,Diesel,5 Seats,Chhattisgarh,Automatic,First Owner,1248,120000,87.966,24.358,0,0,0,0,0,8.5,12.27
4726,Toyota,Corolla,2010,Petrol,5 Seats,West Bengal,Automatic,Second Owner,1794,60000,143.324,13.4,0,1,0,0,0,2.2,13.75
4727,Honda,Amaze,2019,Petrol,5 Seats,Chhattisgarh,Automatic,First Owner,1199,70000,88.76,19.0,1,1,0,0,0,6.0,9.47
4728,Renault,KWID,2017,Petrol,5 Seats,Madhya Pradesh,Manual,First Owner,999,80000,67.0,23.01,0,0,0,1,0,3.0,4.57
4729,Maruti,Ertiga,2025,Petrol,7 Seats,Madhya Pradesh,Manual,First Owner,1462,10000,101.64,20.268,1,1,1,0,0,2.0,13.71
4730,Volkswagen,Vento,2014,Diesel,5 Seats,Madhya Pradesh,Manual,Second Owner,1598,78000,103.436,20.377,0,0,0,0,0,3.25,11.06
4731,Toyota,Innova,2011,Diesel,8 Seats,Madhya Pradesh,Manual,Second Owner,2494,89000,110.445,14.355,0,0,0,0,0,4.45,15.69
4732,Hyundai,Alcazar,2022,Diesel,7 Seats,Andhra Pradesh,Automatic,First Owner,1498,120000,113.05,18.758,0,0,0,0,0,17.49,24.44
4733,Jeep,Compass,2018,Diesel,5 Seats,Andhra Pradesh,Manual,First Owner,1956,160000,172.161,16.891,0,0,0,0,0,8.5,24.31
4734,Honda,WR-V,2017,Diesel,5 Seats,Andhra Pradesh,Manual,First Owner,1498,70000,98.6,25.5,1,1,0,0,1,6.75,12.71
4735,Ford,Freestyle,2018,Diesel,5 Seats,Madhya Pradesh,Manual,Second Owner,1498,65000,98.63,24.4,0,0,0,0,0,4.5,8.6
4736,Mahindra,Bolero,2024,Diesel,7 Seats,Andhra Pradesh,Manual,First Owner,1493,113000,98.56,17.29,0,0,0,0,0,11.0,15.7
4737,Hyundai,Verna,2018,Petrol,5 Seats,Andhra Pradesh,Manual,Second Owner,1591,60000,121.3,17.0,1,1,1,0,0,7.5,14.57
4738,Jeep,Compass,2017,Diesel,5 Seats,Haryana,Manual,First Owner,1956,60000,170.0,17.1,0,1,0,0,1,8.0,24.31
4739,Mahindra,KUV,2017,Diesel,6 Seats,Andhra Pradesh,Manual,Second Owner,1198,94000,79.446,25.199,0,0,0,0,0,2.5,9.4
4740,Hyundai,Santro,2013,Petrol,5 Seats,Madhya Pradesh,Manual,First Owner,1086,62000,62.1,17.92,0,0,0,1,0,2.15,4.69
4741,Maruti,Swift,2019,Petrol,5 Seats,Unknown,Manual,Second Owner,1197,62000,81.8,21.21,0,0,0,0,0,5.5,7.41
4742,Maruti,Baleno,2023,CNG,5 Seats,Andhra Pradesh,Manual,First Owner,1197,142000,76.43,30.61,0,1,1,0,0,9.5,11.51
4743,Maruti,Wagon,2012,Petrol,5 Seats,Unknown,Manual,First Owner,998,100000,67.1,18.9,0,0,0,1,0,2.5,4.81
4744,Maruti,Wagon,2012,Petrol,5 Seats,Andhra Pradesh,Manual,First Owner,998,100000,67.1,18.9,0,0,0,1,0,2.5,4.81
4745,Skoda,Octavia,2022,Petrol,5 Seats,Andhra Pradesh,Automatic,First Owner,1984,60000,187.74,15.81,0,1,0,0,1,22.0,37.67
4746,Maruti,Swift,2014,Diesel,5 Seats,Unknown,Manual,Third Owner,1248,194000,77.949,23.574,0,0,0,0,0,3.7,8.06
4747,Maruti,Brezza,2023,CNG,5 Seats,Andhra Pradesh,Manual,First Owner,1462,59000,86.63,25.51,1,0,1,0,0,9.5,10.99
4748,Mahindra,Thar,2014,Diesel,6 Seats,Andhra Pradesh,Manual,Second Owner,2498,97000,105.0,16.55,0,0,0,0,0,3.8,10.01
4749,Tata,Tigor,2021,Electric,5 Seats,Andhra Pradesh,Automatic,First Owner,0,97000,73.75,0.0,1,1,0,0,0,8.0,13.78
4750,Hyundai,i20,2012,Petrol,5 Seats,Tamil Nadu,Manual,Second Owner,1197,33000,79.785,17.0,0,0,0,1,0,3.75,6.98
4751,Maruti,Alto,2010,Petrol,5 Seats,Andhra Pradesh,Manual,Second Owner,796,92000,46.3,19.7,0,0,0,0,0,1.5,3.59
4752,Kia,Sonet,2022,Petrol,5 Seats,Andhra Pradesh,Manual,First Owner,1197,30000,81.86,18.4,1,1,1,0,0,9.0,11.46
4753,Mahindra,Marazzo,2022,Diesel,7 Seats,Tamil Nadu,Manual,First Owner,1497,118000,120.96,18.063,0,1,1,0,0,10.25,19.68
4754,Tata,Nexon,2023,Diesel,5 Seats,Unknown,Manual,First Owner,1497,19000,113.42,23.22,0,1,0,0,0,13.5,14.84
4755,Maruti,Swift,2018,Diesel,5 Seats,Puducherry,Manual,First Owner,1248,67000,74.02,28.4,1,0,1,0,0,5.5,9.04
4756,Honda,WR-V,2022,Petrol,5 Seats,Andhra Pradesh,Manual,First Owner,1199,26000,88.5,16.5,1,1,0,0,0,8.0,11.87
4757,Volkswagen,Vento,2019,Diesel,5 Seats,Unknown,Manual,Second Owner,1498,149000,108.6,22.27,1,1,1,0,0,5.5,13.02
4758,Nissan,Micra,2011,Diesel,5 Seats,Andhra Pradesh,Manual,Second Owner,1461,114000,63.1,23.08,0,1,0,0,0,2.0,7.27
4759,Tata,Zest,2016,Diesel,5 Seats,Tamil Nadu,Manual,First Owner,1248,67000,74.0,22.95,0,0,0,0,0,4.2,8.95
4760,Maruti,Swift,2017,Diesel,5 Seats,Tamil Nadu,Manual,First Owner,1248,109000,84.49,26.472,0,0,0,0,0,4.95,8.04
4761,Hyundai,i10,2011,Petrol,5 Seats,Tamil Nadu,Automatic,First Owner,1197,82000,81.076,19.2,0,0,0,1,0,3.0,6.13
4762,Volkswagen,Ameo,2017,Diesel,5 Seats,Tamil Nadu,Manual,First Owner,1498,59000,108.62,21.66,0,0,0,0,0,6.24,9.58
4763,Renault,Triber,2023,Petrol,7 Seats,Tamil Nadu,Manual,Second Owner,999,20000,70.856,19.436,0,0,0,0,0,8.5,8.93
4764,Toyota,Corolla,2010,Petrol,5 Seats,Andhra Pradesh,Automatic,Second Owner,1794,70000,138.232,14.7,0,0,0,0,0,4.0,18.61
4765,Tata,Nexon,2022,Petrol,5 Seats,Tamil Nadu,Automatic,First Owner,1199,80000,85.613,19.653,0,0,0,0,0,8.5,14.77
4766,Hyundai,Santro,2006,Petrol,5 Seats,Tamil Nadu,Manual,Second Owner,1086,120000,68.836,19.463,0,0,0,0,0,1.32,5.33
4767,Kia,Seltos,2021,Diesel,5 Seats,Andhra Pradesh,Manual,First Owner,1493,60000,113.315,19.374,0,0,0,0,0,13.0,20.3
4768,Maruti,Swift,2015,Petrol,5 Seats,Tamil Nadu,Manual,First Owner,1197,40000,82.637,20.999,0,0,0,0,0,6.0,7.22
4769,Maruti,Alto,2023,Petrol,5 Seats,Tamil Nadu,Manual,First Owner,998,20000,66.607,22.777,0,0,0,0,0,4.1,6.25
4770,Hyundai,i20,2019,Petrol,5 Seats,Tamil Nadu,Automatic,First Owner,1197,40000,82.315,18.445,0,0,0,0,0,7.0,10.86
4771,Mahindra,XUV700,2021,Petrol,7 Seats,Tamil Nadu,Manual,Second Owner,1999,20000,199.459,13.317,0,0,0,0,0,19.5,22.99
4772,Tata,Indica,2012,Diesel,5 Seats,Tamil Nadu,Manual,Second Owner,1405,160000,69.316,21.416,0,0,0,0,0,1.5,6.24
4773,Hyundai,EON,2014,Petrol,5 Seats,Tamil Nadu,Manual,First Owner,814,40000,55.58,21.092,0,0,0,0,0,2.3,4.32
4774,Ford,Fiesta,2015,Diesel,5 Seats,Tamil Nadu,Manual,Second Owner,1498,59000,89.75,25.01,1,1,0,0,0,4.49,12.84
